Caronaer Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 Ver.KIK  338.00   338.00   340.00 
 VEW.........  520.00   520.00   520.00 
 Bosseldorn........  628.50   628.50   627.50 
 08.05.96    16:11:35    Kassa   Vortag 
 Melitta M.. 1130.00  1140.00  1115.00 
 Brotbäckchen..  460.00   460.00   462.00 
 VW St.......  540.00   539.00   542.00 
 VW Vz.......  394.00   394.00   397.00 
 Gérard St...  330.00   330.00   330.00 
 Gérard Vz...  260.00   260.00   245.00 
 Kannemann.......   85.00    83.00    85.00 
 Kampfkunstgalerie.......  405.00   405.00   405.00 
 Kortlang.........   11.25    11.25    11.25 
 KJM St....  805.00   805.00   800.00 
 KJM Vz....  791.50   791.50   790.00 

 Quelle: Bauschlicher

M.f.G.

Renato


 " Pbmddq@fujn.kkjq.rim ".................................Nienborg

-----------------------------------------------------------------
