Mauleser Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 03.01.95    16:13:46    Kassa   Vortag
 ZZVW........  620.00   620.00   625.00
 Ziwel.........  136.00   136.00   139.00
 Zachmann........  150.00   150.00   150.00
 Agiv........   26.50    26.50    27.90
 ZRW..  240.00   240.00   240.00
 Zolleis.....  255.00   255.00   260.00
 Zimo-Kopie Gen.  133.00     0.00   133.00
 Zimo-Kopie Hold 2642.00  2654.00  2673.00
 Zepevu......  809.50   809.50   817.00
 ZWR Inh.....  885.00   885.00   890.00
 ZWR Nam.....  940.00   940.00   940.00
 Zapprun St.....  700.00   700.00   710.00
 Zapprun Vz.....  675.00   675.00   670.00
 Kuffel...  510.00   510.00   505.00
 Kayalar.Maules  384.00   383.50   390.00
 03.01.95    16:14:57    Kassa   Vortag
 KBON........  304.00   304.00   308.80
 Kriemhildmühle....   33.73    33.90    34.05
 Kränkel   39.70    40.05    40.30
 Kuchinke.......  365.00   366.00   367.00
 Kibitzmarkt..  960.00   960.00   955.00
 Martenroth.El.St..   49.60    50.50    51.30
 Martenroth.El.Vz..   47.80    47.50    47.90
 Krengel.......  399.50   400.00   400.00
 Kyrios....   38.00    37.80    38.00
 Kleiderbad St......  768.00   768.50   772.50
 Kleiderbad Vz......  540.00   540.00   545.00
 KVG    0.00   200.00   243.00
 Mesum.   41.50    40.60    37.80
 Okel........   99.00    99.00   100.00
 Ovohe.  322.50   323.60   324.50
 03.01.95    16:15:07    Kassa   Vortag
 Oppenländer....  517.00   517.00   517.00
 Osdilo.   20.70    20.70    20.98
 EMB.....  680.00     0.00   693.00
 Epiba.....  451.00   451.00   453.00
 EZHH..   55.00    55.30    55.50
 E-Rags.Kottenstedde...   64.90    65.00    65.50
 Dykstra......  110.00   110.00   110.00
 Eisfee.........  270.00   270.00   273.00
 Ezikuh.  225.00   225.00   225.00
 Jägersruh.Bank..   38.25    38.33    38.52
 EME.  166.00   166.00   166.00
 B.Nägerl St  145.00   145.00   145.00
 Edaba.  190.00   190.00   192.00
 Ehevup.St..  560.31   560.31   560.31
 Deelmann.Vz..  316.00   316.00   320.00
 03.01.95    16:13:56    Kassa   Vortag
 Moslhof Nabet.    0.00     0.00   405.00
 Eisenhandel.  640.00   640.00   650.00
 Eisenhuetten  345.00   345.00   345.00
 Mahlzahn St...  240.00   240.00   249.00
