Malsfelder Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 Templ.China.   13.80    13.80    14.40
 küchenland......   71.80    71.80    73.80
 VTVJ....  185.50   185.50   184.80
 Vondra.   96.40    96.40    95.50
 VOMU    5.50     5.50     5.89
 US Lg.Dist..   16.20    16.20    15.90
 US Surgical.   35.60    35.60    34.00
 Virtuality..    5.77     5.77     5.86

 Quelle: Ekib

   M.f.G.

   Sven Gierthmühlen
   ---------------------------------------------------------------

   Pvnfps@rtdm.raph.yde
   08987 Unterfischach
