Ettlebener Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 16.09.95    16:03:50    Kassa   Vortag
 BPJI........  640.00   640.00   640.00
 blütezeit......   74.30    74.30    75.00
 BELB.........  145.00   145.00   145.50
 Backwaren........  150.00   150.00   150.00
 Böcking........   30.50    30.50    30.00
 Burzlaff..  239.00   239.00   239.00
 Bobu SEL.  245.00   245.00   235.00
 BFH Gen.  134.50   134.50   134.50
 BFH Hold 2835.00  2850.00  2864.00
 Backauf......  825.00   825.00   830.00
 Bäko Inh.....  890.00   890.00   890.00
 Bäko Nam..... 1000.00  1000.00   990.00
 BILT St.....  745.00   745.00   735.00
 BILT Vz.....  640.00   640.00   650.00
 Gerich...  475.00   475.00   480.00
 Geru.Ettleben  365.00   365.00   364.00
 16.09.95    16:04:47    Kassa   Vortag
 Goldgier........  323.60   323.00   323.80
 GNF....   36.15    36.20    36.30
 Gliech.   43.21    43.18    43.30
 GVU.......  383.00   383.50   384.50
 Gernoth..  980.00   980.00   980.00
 Ehlenz.El.St..   49.80    49.80    49.30
 Ehlenz.El.Vz..   46.70    46.90    46.00
 Goldbasar.......  430.00   430.00   426.00
 Goldback....   40.00    40.00    40.20
 GDTK St......  739.00   740.00   743.00
 GDTK Vz......  517.00   516.00   520.00
 GSDV  211.00   211.00   217.00
 Ebering.   38.25    38.70    38.85
 Hausblume........   96.00    96.00    96.00
 Handi Bada Feinkost.  342.00   343.00   341.70
 16.09.95    16:04:57    Kassa   Vortag
 Hedden....  535.00   535.00   535.00
 Hettel.   19.90    19.90    20.00
 ZCMR.....  724.00   724.50   723.50
 ZCMR.....  484.00   484.00   479.00
 ZFIH..   57.50    57.50    56.90
 Zeelandia.Grabmaier...   68.25    68.63    68.81
 Jehnigen......   90.00    90.00    90.00
 ZVEF.........  225.00   225.00   225.00
 Zesosa.  225.00   225.00   230.00
 Rothweinsdorf.Bank..   38.64    38.61    38.71
 Zünkler.  167.00   167.00   167.00
 ZVBE..  132.50   131.50   133.00
 ZDR...  710.00   710.00   680.00
 Zimmermeier.  190.00   190.00   190.00
 ZZLE.St..  100.96   100.96   560.00
 Jop.Vz..    0.00     0.00   308.00
 16.09.95    16:04:02    Kassa   Vortag
 Gebrauchtmöbel PUV.  405.00   405.00   405.00
 Günstix  346.00   346.00   345.00
 GZN St...  255.00   255.00   257.00
 GZN Vz...  239.00   239.00   238.00
 FAG Kug.St..  130.49   130.49   373.51
 FAG Kug.Vz..  174.00   174.00   178.00
 Dönninghaus.  223.00   223.00   225.00
 Dinter....  285.00   285.00   285.00
 davines....   72.80    72.80    72.60
 Fr.Bankges..  450.00   450.00   450.00
 Eric.Oteb.  178.00   178.00   179.00
 EtifimEttelt..   60.00    60.00    59.00
 ExtraBau  388.00   388.00   388.00
 Edeba..  553.00   553.00   560.00
 LaubenbachHochb..   98.00    98.00    98.00
 16.09.95    16:05:10    Kassa   Vortag
 Loitzenreith...  351.00   351.00   346.00
 Nespresso......  292.00   292.00   285.00
 NLE......  538.00   538.00   534.00
 NMKB  524.00   524.00   515.00
 Naroz C..  234.00   234.00   230.00
 Naroz Vz..  230.00   230.00   229.00
 NFAJ.........  411.00   411.00   412.00
 Notose....  613.00   613.00   611.00
 Niedrigpreis.....  389.20   389.30   390.00
 NFU....  525.00   530.00   536.50
