Weißenseer Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 25.01.95    15:44:53    Kassa   Vortag
 BLGR.........   19.20    19.20    19.80
 Advanced NMR    2.30     2.27     2.25
 Blaupause.......  104.70   104.70   104.50
 Akzo........  164.00   164.20   162.50
 BOJ......    3.15     3.15     3.15
 Bubeck's......    5.90     5.90     6.60
 Am.Drug.....    0.77     0.77     0.80
 Am.Expr.Org.   62.00    62.00    61.90
 Bauteilbörse.......   74.50    74.00    71.60
 Büdchen.....    0.60     0.60     0.55
 Buennemann.......   56.90    56.90    57.00
 BleichermühleVolker..   25.50    25.50    25.00
 Bizteam Systemhaus.......    2.35     2.35     2.40
 BFG    0.72     0.70     0.68
 Gropius-Passagen...   14.20    14.20    13.30
 Glauch..    2.82     2.82     2.86
 25.01.95    15:46:56    Kassa   Vortag
 Bio.Technol.    5.37     5.37     5.10
 Gezer......   85.20    85.20    76.30
 GD2TF......  105.00   105.00   105.50
 Boomtown....    9.50     9.50     9.00
 Brit.Petrol.   11.50    11.50    11.30
 Browning....   45.00    45.00    43.70
 Bull........   14.00    14.00    14.00
 Cadence.....   53.00    53.00    51.30
 Rathauspassage.....    7.40     7.40     7.25
 RPMS....   28.50    28.50    28.00
 ROG....   81.80    81.80    80.00
 Rathausgalerie...    0.93     0.93     0.92
 Reisewelt    6.00     6.00     5.60
 Cellular....   34.30    33.50    31.80
 Central Euro    0.90     0.90     0.88
 05.12.95    15:47:07    Kassa   Vortag
 RoRi Sefed....   10.00    10.00    10.00
 Rügencar Manh..   89.00    89.00    87.50
 RFOP..   17.40    17.40    17.20
 Rüweling......  145.00   145.00   144.10
 RIS....   75.00    75.00    74.30
 Rathausgalerie   40.80    40.80    39.80
 Reuchleinsbäck...   15.20    15.20    15.10
 Rülcker..   40.20    40.20    41.00
 Rabuna...  110.20   109.80   109.50
 Rebeta.....   29.70    29.70    30.00
 Cons.Ramrod.    1.76     1.76     1.85
 Correction..   43.50    43.50    44.00
 ReWe Resear.   34.40    34.40    34.80
 Radwelt Entert..    1.12     1.12     1.17
 Datapoint...    1.85     1.84     1.69
 Videostar........   58.80    58.80    59.70
 25.01.95    15:47:18    Kassa   Vortag
 Digital.....   89.00    89.00    82.60
 Duracell....   76.20    76.20    76.00
 Emaka.K*E*F.    0.00     0.00    96.00
 Euroduo...   14.80    14.80    14.80
 Freudwil.......    9.00     9.00     9.20
 Loth....    0.60     0.60     0.60
 Lechfall St.....    4.33     4.33     4.43
 Lechfall Vz.....    2.50     2.50     2.55
 Lotto........   43.00    43.00    41.00
 Fuel Techn..    7.07     7.07     6.98
 G-Tech......   40.00    40.00    40.00
 Gen.Mot.Org.   73.60    73.60    70.80
 Gen.Motors..   73.20     0.00    70.80
 Gen.Physics.    4.85     4.85     4.85
 Purpurstern...    0.00     0.00    70.70
 Egegi Pörbach    7.77     7.77     7.73
 25.01.95    15:47:29    Kassa   Vortag
 Pele.....   96.20    96.20    97.00
 Profile....   74.30    74.30    74.40
 PNZ    9.60     9.60     9.50
 PNMU    0.13     0.13     0.13
 PLUR   55.00    55.00    54.00
 Groundwater.   22.00    22.00     0.00
 Potrykus.   24.20    24.20    23.30
 Freeseur   39.80    39.80    40.00
 FWKV Ent.   35.30    35.30    35.40
 FIN......   92.00    92.00    93.50
 Finis    0.08     0.08     0.08
 familia...   47.50    47.50    48.00
 Carona.....   18.00    18.00    18.00
 FWC......   12.50    12.50    12.40
 fotovision......   39.40    39.40    38.70
 Hung.Telecon    5.20     5.20     5.14
 Hung.Teleph.   16.00    16.00    16.00
 25.01.95    15:45:05    Kassa   Vortag
 efes.........  138.30   138.30   136.30
 efes Original  138.10   138.10   136.10
 Indonesia...   14.70    14.70    14.20
 Int.Game T..   17.80    17.80    17.30
 Int.Paper...   54.10    54.10    54.10
 Interferon..    3.00     3.00     3.00
 ELGP.......    1.22     1.22     1.22
 Jetform.....   27.00     0.00    26.00
 K Mart......   12.20    12.20    11.60
 Köstler..   19.60    19.60    19.90
 Krieter....  110.70   110.70   110.50
 kosmeo.........   50.70    50.70    50.50
 Una.......  142.70   142.70   141.70
 Kachouri.......    0.80     0.80     0.78
 Klingentorpassage......    3.60     3.60     3.60
 Malaysia F..   25.70    25.70    25.20
 25.01.95    15:47:41    Kassa   Vortag
 drospa......   41.70    41.70    40.50
 DUTN...   64.00    64.00    64.50
 Därr...   37.00    37.00    37.50
 Domino...  126.70   126.70   124.20
 Deppisch......   48.50    48.50    46.40
 Nat.Pat.Dev.   14.55    14.55    13.50
 Netscape....  217.00   217.10   189.50
 GRTC....  117.00   117.00   118.00
 Göser.....   30.00    30.00    30.00
 Grüneschild.   58.00    58.00    58.40
 Omega.......    5.68     5.15     5.52
 MMR.   18.90    18.90    19.00
 K.JLML.    3.30     3.30     3.40
 Pakistan F..    7.80     7.80     7.55
 Inaf Proj..   43.70    43.70    45.50
 Ivuv....    1.06     1.06     1.13
 25.01.95    15:47:52    Kassa   Vortag
 Kurt.Darms.  130.20   130.20   127.00
 IVOW.....   54.70    54.70    55.00
 Pickn Pay...    5.10     5.10     5.10
 IBPN.....    1.73     1.73     1.73
 IBPN Spa.    1.27     1.27     1.27
 Ifete.....   13.30    13.30    13.30
