Uznacher Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 Heino Vz...  230.00   230.00   227.00
 Refu.......   45.00    45.00    44.50
 Roterfaden.......  410.00   410.00   410.00
 Ranishof.........   10.70    10.70    10.80
 Rappard-Rahmen...  681.00   681.00   666.00
 R+C Vz....  670.00   670.00   661.00

 Quelle: Uschold

   M.f.G.

   Pasquale Feuerer
   ---------------------------------------------------------------

   Cpwngq@skgv.xqau.qhh
   08756 Demsin
