Inneringer Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 Telef.Espana   19.80    19.80    19.90
 Templ.China.   15.00    15.00    15.00
 12.12.95    16:15:17    Kassa   Vortag
 AJHI   27.60    27.60    26.80
 TNT.........   28.50    28.50    28.40
 Tofas.......    0.76     0.76     0.80
 Atap...   33.50    33.50    33.70
 Accente......   77.80    77.80    74.50
 JNMP....  201.00   201.00   201.00
 JHMP.   96.30    96.30    97.00
 US Bioscienc    5.90     5.90     6.00
 US Lg.Dist..   19.00    19.00    19.35
 US Surgical.   35.20    35.20    35.40
 Virtuality..    5.60     5.60     5.60
 Wackenhut...   24.30    24.30    24.40
 Motorradzubehör....   33.40    33.40    33.70
 Wo Roberto.    0.25     0.25     0.25
 Potpourri......   15.30    15.30    16.50
 Yue Yuen....    0.37     0.37     0.37

 Quelle: Decatlon

   M.f.G.

   Christof Gruenn
   ---------------------------------------------------------------

   Acjnos@hcjo.dfoa.pif
   32034 Thingers
