Bertelsdorfer Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 Telef.Espana   20.60    20.60    19.80
 Templ.China.   16.90    16.90    15.00
 12.17.74    16:09:48    Kassa   Vortag
 flowers   29.70    29.70    29.60
 TNT.........   28.70    28.70    29.00
 Frischland.......    0.83     0.83     0.83
 Flegga-Lädle...   34.20    34.20    31.70
 Floraland......   82.00    82.00    82.00
 Then....  205.50   205.50   201.50
 TAF.   96.50    96.50    94.80
 US Bioscienc    6.80     6.80     6.50
 US Lg.Dist..   20.00    20.00    20.50
 US Surgical.   31.00    31.00    31.00
 ICGP..    5.20     5.20     5.30
 Wackenhut...   25.70    25.70    26.00
 FPWS....   33.30    33.30    32.80
 Wo Carlo.    0.24     0.24     0.23
 Pioplatz......   17.70    17.70    18.00
 Zinhobl Zaugg....    0.39     0.39     0.39

 Quelle: ITSG

   M.f.G.

   Kurt Ekstädt
   ---------------------------------------------------------------

   Pvzmef@wvwk.mcqh.nff
   63067 Götzenhain
