Britschweilerer Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 Telef.Espana   19.80    19.80    19.70
 Templ.China.   14.40    14.40    13.60
 28.11.95    15:51:07    Kassa   Vortag
 Harzbikehaus   25.60    25.60    24.90
 Heep.........   28.50    28.50    28.50
 Tofas.......    0.75     0.75     0.75
 Helenion...   33.10    33.10    33.00
 HUHE......   73.80    73.80    72.10
 Krukenmeier Einrichtungen....  184.80   184.80   182.80
 Kulmen's.   95.50    95.50    94.40
 US Bioscienc    5.89     5.65     6.09
 US Lg.Dist..   15.90    15.90    16.70
 US Surgical.   34.00    34.50    34.70
 Virtuality..    5.86     5.86     5.90
 Wackenhut...   23.90    23.90    23.30
 Akun....   35.50    35.50    35.00
 Gilles.    0.29     0.29     0.28
 Uptodate Fachbuchhandlung......   16.50    16.50    16.20
 Yue Yuen....    0.36     0.36     0.36

 Quelle: Etan

   M.f.G.

   Harry Uffenkamp
   ---------------------------------------------------------------

   Vrjszt@evcm.dbik.npw
   38215 Eickstedt
