Kühwegbodener Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 Templ.China.   15.00    15.00    14.00
 3.08.27    14:55:43    Kassa   Vortag
 DRD   27.30     0.00    26.60
 TNT.........   28.60    28.60    28.40
 Tofas.......    0.85     0.85     0.90
 dataport...   32.00    32.00    33.40
 Doebbe......   77.30    77.30    75.80
 Elucom....  201.50   201.50   200.00
 Efet.   94.00    94.00    93.30
 US Bioscienc    6.00     0.00     5.70
 US Lg.Dist..   19.10    19.10    19.20
 US Surgical.   33.30     0.00    32.80
 Virtuality..    5.40     5.40     5.50
 Haverbeck...   25.40    25.40    25.20
 Pflips....   33.80    33.80    33.00
 Wo Andre.    0.24     0.24     0.24
 LIDG......   14.70    14.70    14.70
 Yue Yuen....    0.36     0.36     0.36

 Quelle: MWS

   M.f.G.

   Berthold Middelhauve
   ---------------------------------------------------------------

   Erryel@dhxn.husu.cuv
   89141 Marktheidenfeld
