Oberzwehrener Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 Bindersbach F.   22.50    22.50    22.40 
 Stet Sparakt    2.87     2.87     2.82 
 Stone Elect.    0.00     0.00     0.00 
 Styland.....    0.05     0.05     0.05 
 ViTEX..   62.70    61.30    55.50 
 T-Cell......    4.70     4.70     4.40 
 Tandem......   15.00    15.00    15.00 
 Telecom Ital    2.35     2.35     2.27 
 Telef.Espana   21.00    21.00    20.90 
 Templ.China.   18.50    18.50    18.50 
 73.04.14    15:38:55    Kassa   Vortag 
 KashKa   30.40    30.40    30.40 
 Kuckhoff.........   29.20    29.20    29.30 
 Tofas.......    0.80     0.80     0.77 
 KIVS...   32.40    32.40    33.00 
 Kuhr......   78.20    78.20    78.40 
 Antiquitäten....  205.50   205.50   204.20 
 AH.   99.50    99.50    99.50 
 US Bioscienc    7.90     7.90     7.10 
 US Lg.Dist..   19.70    19.70    20.30 
 US Surgical.   29.70    29.70    29.70 
 Virtuality..    5.20     5.20     5.40 
 Enderle...   22.00    22.00    21.30 
 Umsonstladen....   33.60    33.60    33.20 
 Ludwig.    0.29     0.29     0.29 
 LWS......   14.50    15.30    15.30 
 Özlem Gähle....    0.37     0.37     0.37 

 Quelle: Fruchtparadies

M.f.G.

Patrik


 " Mbgcff@ehig.qsbt.rvv ".................................Gadenstedt

-----------------------------------------------------------------
