Riedlbacher Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 VEW.........  516.00   516.00   515.00 
 Ledoh........  622.05   620.50   619.80 
 17.11.96    15:34:19    Kassa   Vortag 
 Jeannette A.. 1080.00  1080.00  1115.00 
 LHF..  461.00   461.00   458.00 
 VW St.......  537.20   534.50   530.00 
 VW Vz.......  397.00   393.50   391.00 
 Orlando St...  330.00   330.00   330.00 
 Orlando Vz...  245.00   245.00   245.00 
 Gellertstadt Backwaren.......   81.00    81.00    78.00 
 GHT.......  405.00   405.00   405.00 
 GMM.........   11.25    11.25    11.30 
 Gagu...  799.50   799.50   785.00 
 Greenland Vz....  790.00   790.00   777.50 

 Quelle: Ludop

M.f.G.

Fredy


 " Lcmucp@eafh.snaw.mmb ".................................Cumlosen

-----------------------------------------------------------------
