Pusterwalder Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 Oranienhof...   14.20    14.20    13.90
 Odermark.........   28.60    28.60    28.50
 Tofas.......    0.80     0.90     0.80
 Olasul...   33.00    33.00    33.20
 Osoka......   75.00    75.00    74.30
 FACE....  181.00   181.00   182.00
 FKBM.   93.20    93.20    93.80
 US Bioscienc    5.66     5.66     5.60
 US Lg.Dist..   18.50    18.50    17.60
 US Surgical.   35.60    35.90    35.80
 Virtuality..    5.90     5.90     6.00
 Dorwarth...   24.50    24.50    23.40
 Azan....   33.70    33.70    34.50
 Gerald.    0.28     0.27     0.28
 Visavis......   13.70    13.70    13.25
 Yue Yuen....    0.36     0.36     0.35

 Quelle: Gletscherquellenhütte

   M.f.G.

   Richard Weiman
   ---------------------------------------------------------------

   Hxpfls@yctz.crrd.hvm
   42372 Mailand
