Ihlpohler Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 04.08.96    15:43:12    Kassa   Vortag 
 Gasas........  630.00   630.00   644.50 
 greenAUTOGAS......   77.00    66.70    77.30 
 GNAT.........  148.50   148.00   148.50 
 GTTK........  150.00   150.00   150.00 
 Agiv........   28.50    30.00    29.10 
 GP Faser..  242.00   242.00   239.00 
 GICS.  238.00   238.00   245.00 
 Gerhardy Gen.  134.00   134.00   135.00 
 Gerhardy Hold 2879.00  2879.00  2901.00 
 Godehus......  865.00   865.00   850.00 
 Geles Inh.....  930.00   930.00   983.00 
 Geles Nam..... 1030.00  1030.00  1085.00 
 Gelle St.....  728.00   728.00   735.00 
 Gelle Vz.....  675.00   675.00   690.00 
 Zeraz...  490.00   490.00   490.00 
 ZZVW.Ihlpohl  369.50   371.50   376.00 
 04.08.96    16:00:26    Kassa   Vortag 
 Zizzi........  340.50   338.50   338.00 
 Zindelhof....   36.40    36.45    37.35 
 Zorlu.   42.80    42.80    43.83 
 ZebraClub.......  406.20   405.00   398.50 
 ZSZT.. 1071.00  1071.00  1035.00 
 Irgertshofen.El.St..   49.70    49.70    49.80 
 Irgertshofen.El.Vz..   48.00    48.00    47.70 
 ZVZ.......  428.00   428.00   408.00 
 ZCA....   40.70    40.70    40.55 
 ZNF St......  788.50   788.50   794.00 
 ZNF Vz......  546.50   546.50   533.00 
 Zingaro  224.00   224.00   222.00 
 Immenhofen.   37.70    37.70    39.00 
 Manka........   99.00    99.00    99.00 
 Moock.  343.40   343.50   351.50 
 04.08.96    15:45:01    Kassa   Vortag 
 McHempel....  550.00   550.00   545.00 
 Mefeb.   21.40    21.40    20.80 
 Vrenegor.....  741.80   740.30   745.00 
 VTC.....  504.00   504.00   500.00 
 Velap..   57.50    57.50    59.00 
 Vafo.Bank...   68.15    68.30    70.10 
 Hiller......  104.00   104.00   106.00 
 Velotec.........  233.00   233.00   223.00 
 Vobis.  222.00   222.00   222.00 
 Langensalzwedel.Bank..   37.82    37.85    38.50 
 VSID.  172.00   172.00   178.50 
 VPUE..  133.00   133.00   132.00 
 VideoStore...  730.00   730.00   715.00 
 VOHK.  189.00   189.00   189.00 
 Vade.St..  263.17   580.00   575.00 
 Höllermann.Vz..  325.00   325.00   330.00 
 04.08.96    15:43:23    Kassa   Vortag 
 ModeAtrium Schuhzentrum.  405.00   405.00   405.00 
 MDI  350.00   350.00   345.00 
 Mega-Bike St...  248.00   248.00   253.00 
 Mega-Bike Vz...  235.00   235.00   234.00 
 FAG Kug.St..  575.49   575.49   575.49 
 FAG Kug.Vz..  198.50   198.50   189.00 
 Lemuf.  236.00   236.00   233.00 
 Litharion....  281.00   281.00   281.00 
 LWMT....   77.00    77.00    76.40 
 Fr.Bankges..  450.00   450.00   450.00 
 Björn.Nimabo.  187.00   187.00   192.00 
 KäsestubeFurmans..   59.00    59.00    62.00 
 KIAG  390.00   390.00   392.00 
 KVG..  560.00   560.00   555.00 
 Elbringhausen..   99.00    99.00    99.50 
 04.08.96    15:45:13    Kassa   Vortag 
 Ebenhausen...  339.00   339.00   340.00 
 Dönselmann......  290.00   290.00   292.00 
 Donosti......  554.00   554.00   557.00 
 Decatlon  543.00   543.00   550.00 
 Dienstleistungshaus A..  263.00   261.00   270.00 
 Dienstleistungshaus Vz..  246.00   248.00   259.50 
 Dubuw.........  412.00   412.00   412.00 
 DDEL....  665.00   665.00   675.50 
 Diebesturm.....  414.00   410.00   403.00 
 DDVZ....  559.50   559.50   562.50 
 Diakoniezentrum......  215.00   215.00   216.00 
 Anetat...    3.40     3.40     3.30 
 AUB.........  468.50   468.50   473.00 
 Avide........  280.50   280.50   277.00 
 Nachfülltinte...  182.00   182.00   188.00 
 04.08.96    15:45:24    Kassa   Vortag 
 Nautic.  568.00   568.00   568.00 
 NSJ Haus..   61.00    61.00    62.10 
 Nappoland....  614.00   614.00   612.00 
 Nönnig...  164.00   164.00   165.00 
 Neko.  466.00   466.00   477.00 
 NLU Vz..  375.00   375.00   376.00 
 Nelles...  620.00   620.00   640.00 
 Kennam.St...  170.50   170.50   170.00 
 Kennam.Vz...  186.00   186.00   186.50 
 Nutzfahrzeuge.........    9.40     9.20     8.60 
 Napoleao...   57.00    57.00    59.90 
 Theising....  525.00   525.00   530.00 
 PLTT.......  872.00   872.00   872.00 
 Palk St  206.30   206.30   209.00 
 Palk Vz  193.50   193.50   196.50 
 04.08.96    15:43:34    Kassa   Vortag 
 JMCP.......   57.60    57.60    59.30 
 JEPN Prod..   23.70    23.30    25.00 
 Jetblack St......  415.00   415.00   406.00 
 Jetblack Vz......  319.00   319.00   318.00 
 JNE..  480.00   480.00   483.00 
 Jaegers.......  148.00   148.00   155.00 
 JUA...   34.30    34.25    32.70 
 JWND......   11.00    10.50    10.60 
 MVS.........   22.70    22.70    23.30 
 V.Zehendner..   28.00    28.00    28.10 
 Umstandsmoden Ahutef......   85.00    84.00    78.00 
 FKNG.....  230.50   230.50   232.00 
 Figura Jalousien.........  520.00   520.00   520.00 
 Fliesenzentrale.....  756.00   756.00   765.00 
 Floristik99...   42.30    42.40    41.00 
 04.08.96    15:45:34    Kassa   Vortag 
 Fimpler....  420.00   420.00   420.00 
 Frisierbar........  370.00   370.00   372.00 
 Förnzler.........  210.00   210.00   215.00 
 Icono....  100.00   100.00   100.00 
 Inkoop.Yv.  092.72   058.59   444.09 
 Rheinmet.Vz.  181.00   181.00   181.00 
 IPA......  155.00   155.00   155.00 
 Zweijpfennig....  235.00   235.00   241.00 
 ICD St......  537.50   537.50   541.00 
 ICD Vz......  408.75   407.50   406.80 
 Epahi..  228.00   228.00   234.00 
 SAP St......  222.00   222.00   230.00 
