Ilmendorfer Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 Mosaik........   65.10    65.42    65.42 
 Ver.Esap  340.00   340.00   340.00 
 VEW.........  517.00   517.00   520.00 
 Magro........  638.00   637.00   633.50 
 17.11.95    16:16:52    Kassa   Vortag 
 Jutta U.. 1138.00  1138.00  1145.00 
 Milchhäusl..  444.00   444.00   446.00 
 VW St.......  527.00   526.00   530.50 
 VW Vz.......  394.50   385.00   391.50 
 Jacques St...  330.00   330.00   330.00 
 Jacques Vz...  250.00   250.00   250.00 
 EWUF.......   86.00    86.00    87.00 
 Exakt.......  400.00   400.00   400.00 
 EisPiraten.........   11.00    11.00    11.00 
 Eventsoft...  770.00   770.00   782.50 
 Ekogu Vz....  755.00   755.00   780.00 

 Quelle: MR-Ware

M.f.G.

Nikolaus


 " Utapia@hvos.rvvc.uol ".................................Marburg

-----------------------------------------------------------------
