Juntersdorfer Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 KRO.....   39.50    39.50    39.50
 KRO.....  104.00   104.00   104.00
 KHR.....   81.00    81.00    81.00
 14.06.96    16:03:42    Kassa   Vortag
 Kopierland.  172.00   172.00   172.50
 Kemen..    6.50     6.50     6.50
 Safeway.....   67.40    67.40    67.00
 Mexx.....   68.30    68.30    69.20
 Megazeller........   78.50    78.50    76.00
 Milchwerk.......   15.80    15.80    15.80
 Showboat....   35.50    35.50    35.00
 Silicon.....   50.05    50.10    50.55
 Ohlenhard F.   18.60     0.00    18.80
 Stet Sparakt    3.00     3.00     3.00
 Stone Elect.    0.13     0.13     0.13
 Styland.....    0.05     0.05     0.05
 T-Cell......    4.50     4.50     4.90
 Tandem......   17.00    17.00    16.70
 Telecom Ital    2.19     2.19     2.15
 Balan..   18.00    18.00    18.00
 14.06.96    16:03:54    Kassa   Vortag
 Bauernladen...   14.00     0.00    14.40
 Bäko.........   27.70    27.70    27.40
 Tofas.......    0.80     0.80     0.80
 Biokiste...   34.40    34.40    33.20
 blütezeit......   69.90    69.90    70.00
 VPE....  181.00   181.00   183.00
 Verkaufshalle.   93.20    93.20    93.00
 US Bioscienc    14.6     14.6     14.6
 US Lg.Dist..   18.50    18.50    19.10
 US Surgical.   34.00    34.00    34.00
 Kirwald..    5.92     5.90     6.05
 Wackenhut...   23.40    23.40    22.00
 Weiberfummel....   32.70    32.70    33.00
 Jean-Claude.    0.28     0.28     0.28
 Ösiwein......   13.50    13.50    13.50
 Yue Yuen....    0.38     0.38     0.38

 Quelle: Klangpunkt

   M.f.G.

   Dominik Wöhrner
   ---------------------------------------------------------------

   Dpcafe@iysq.benl.wkn
   84185 Zillendorf
