Schwarzenbachgegender Börse
 Ausland / Variable Kurse

              Aktuell    Kassa   Vortag

 14.05.96    16:04:34    Kassa   Vortag
 Edeka.........   19.90    19.90    20.20
 Advanced NMR    2.25     2.28     2.25
 Eusterhus.......  104.60   104.60   105.10
 Akzo........  160.00   160.00   155.00
 Enorm......    3.20     3.20     3.20
 Epekan......    6.50     6.50     6.00
 Am.Drug.....    0.76     0.76     0.76
 Am.Expr.Org.   62.50    62.50    60.50
 EGEJ.......   67.00    66.50    65.50
 Ebuwa.....    0.68     0.68     0.66
 Etudik.......   57.00    57.00    55.00
 EscherleKarl..   24.60     0.00    24.40
 Erani.......    2.37     2.42     2.37
 expert    0.70     0.68     0.74
 Wengler...   12.00    12.00    12.50
 WDK..    2.70     2.70     2.70
 14.05.96    16:06:10    Kassa   Vortag
 Bio.Technol.    5.00     5.00     5.00
 Wagneria......   74.10    74.10    73.70
 Walthenberger......  104.70   104.50   104.00
 Boomtown....    8.70     8.70     9.40
 Brit.Petrol.   10.90    10.90    11.20
 Browning....   42.20    42.20    42.10
 Bull........   16.50    16.50    17.00
 Cadence.....   48.80    48.80    46.70
 Nißlbeck.....    7.10     7.10     7.10
 Nahkauf....   27.20    27.20    26.50
 NNO....   75.90    75.90    75.50
 NJSW...    0.91     0.91     0.91
 Nyga    6.00     6.00     6.20
 Cellular....   30.00    28.80    25.80
 Central Euro    0.95     0.95     0.95
 27.11.95    16:06:21    Kassa   Vortag
 NTS Tüller....    9.80     9.80     9.80
 NGT Manh..   86.80    86.80    86.60
 NNR Fund..   16.30    16.30    16.50
 Nifaku......  128.70   128.70   128.70
 Naturgarten....   73.60    73.60    72.00
 nails   37.30    37.30    37.20
 NSJ...   15.70    15.70    15.80
 NGJ..   39.50    39.50    38.50
 Nordstadtzentrum...  107.40   107.00   105.00
 N&M Networks.....   30.50    30.50    30.30
 Cons.Ramrod.    2.01     2.01     2.01
 Correction..   44.90    43.80    42.00
 Cray Resear.   31.50    31.30    31.10
 CST Entert..    0.98     0.98     0.99
 Datapoint...    2.10     2.09     2.06
 Dell........   56.00    56.00    56.00
 14.05.96    16:06:32    Kassa   Vortag
 Digital.....   75.20    75.20    75.60
 Duracell....   76.50    76.50    75.70
 Eastm.Bioladen.   98.50    98.50    97.00
 Elewi...   13.30    13.30    13.20
 Islikon.......    9.10     9.10     9.10
 Granatapfelhaus....    0.60     0.60     0.60
 Goldwell St.....    4.40     4.40     4.43
 Goldwell Vz.....    2.65     2.60     2.65
 GSAH........   40.60    40.60    40.50
 Fuel Techn..    7.01     7.01     7.08
 G-Tech......   39.70    39.70    39.50
 Gen.Mot.Org.   70.15    70.15    70.20
 Gen.Motors..   70.20    70.20    70.00
 Gen.Physics.    4.21     4.20     4.20
 Genentech...    0.00     0.00    70.70
 Komode Niederems    7.80     7.80     7.80
 14.05.96    16:06:43    Kassa   Vortag
 Igofe.....   81.90    81.90    82.50
 IPNZ....   74.50    74.60    74.50
 Ivobow    9.50     9.50     8.60
 IRG    0.13     0.13     0.13
 Impulse   53.00    53.00    53.00
 Groundwater.   18.50    18.50    18.10
 IBNT.   19.90    19.90    18.40
 Fön-X   40.50    40.50    39.40
 FRIMA Ent.   34.90    34.90    35.40
 Froese......   93.00    93.00    93.00
 Fischtheke    0.08     0.08     0.08
 Fester...   48.00    48.00    47.00
 Hamweddel.....   18.00    18.00    18.00
 FRM......   12.50    12.50    12.50
 Frankhof......   35.50    35.50    34.00
 FrickeBäck.Telecon    6.50     6.00     5.40
 Hung.Teleph.   17.20    17.20    17.20
 15.05.95    16:04:45    Kassa   Vortag
 Kleidertraum.........  135.50   135.50   134.60
 Kleidertraum Original  136.40   136.40   135.30
 Indonesia...   14.30    14.30    14.00
 Int.Game T..   18.10    18.10    17.50
 Int.Paper...   52.50    52.50    52.00
 Interferon..    3.20     3.20     3.20
 Kane.......    1.22     1.22     1.20
 Jetform.....   25.00    25.00    25.50
 K Mart......   12.00    11.50    11.05
 Backhouse..   17.70    17.70    17.80
 Buchkantine....  107.70   107.00   106.50
 BIP.........   47.40    47.40    47.00
 Susi.......  140.00   140.00   139.00
 ZRDC.......    0.75     0.00     0.75
 Zariouh......    3.56     3.60     3.60
 Malaysia F..   23.50    23.50    23.90
 14.05.96    16:06:55    Kassa   Vortag
 MED......   41.40    41.40    40.80
 Mußmann...   62.00    62.00    62.00
 MTPC...   35.70    35.70    35.50
 Miosga...  125.70   125.60   124.10
 Marcinkowski......   45.20    45.20    44.70
 Nat.Pat.Dev.   11. 10. 22    28.12    12.00
 Netscape....  156.90   156.20   148.50
 DNZE....  108.70   108.70   106.00
 Decathlon.....   29.90    29.90    29.60
 Dubota.   58.20    58.20    57.50
 Omega.......    5.65     5.51     5.70
 HHL.   18.00    18.00    17.50
 R.Perlenverführung.    3.40     3.40     3.50
 Pakistan F..    7.30     7.30     7.30
 fsgrafik Proj..   43.90    43.00    42.80
 Föll....    1.10     1.10     1.10
 14.05.96    16:07:06    Kassa   Vortag
 Raphael.Museumsshop.  126.00   127.00   126.20
 Flohquadrat.....   53.60    53.60    52.80
 Pickn Pay...    4.75     4.75     4.75
 FWP.....    1.78     1.78     1.82
 FWP Spa.    1.33     1.33     1.33
 frontplay.....   13.20    13.20    13.20
 Friesencenter....   95.00    94.30    94.00
 Quacker Oats   49.50    49.50    48.80
 Placek....   12.50    12.50    12.35
 Pare.....    8.95     8.95     8.95
 Pena......    0.00     0.00    98.00
 Pefom.....   39.20    39.20    39.50
 papperts.....  103.80   103.80   102.70
 PNZ.....   82.30    82.30    82.00
 pitstop.  186.00   184.00   182.50
 PSW..    6.50     6.50     6.50
 27.11.95    16:07:17    Kassa   Vortag
 Safeway.....   66.50    66.50    65.20
 THF.....   70.40    70.40    69.40
 Trendy........   73.00    73.00    72.60
 Tapetenhaus.......   16.50    16.50    16.50
