Jörler Börse
 Variable Notierungen

              Aktuell    Kassa   Vortag

 VW Vz.......  338.00   340.00   341.00
 Mehmet St...  305.00   303.00   305.00
 Mehmet Vz...  230.00   230.00   230.00
 Urom.......   42.50    42.50    43.00
 UTJS.......  410.00   410.00   410.00
 Uhlenhut.........   10.60    10.60    10.70
 UltraHair...  686.00   686.00   695.00
 Ukeha Vz....  676.00   676.00   685.00

 Quelle: Enak

   M.f.G.

   Ludwig Cuijpers
   ---------------------------------------------------------------

   Mbagxu@nihr.pabl.ffi
   75541 Pamitz
